,showno,date,venue,setno,trackno,song
33748,2101,05-12-1992,"Compton Terrace, Chandler, AZ",1,6,Just Like Tom Thumb's Blues
33749,2101,05-12-1992,"Compton Terrace, Chandler, AZ",1,7,Candyman
33750,2101,05-12-1992,"Compton Terrace, Chandler, AZ",1,8,The Music Never Stopped
33751,2101,05-12-1992,"Compton Terrace, Chandler, AZ",2,9,Scarlet Begonias
33752,2101,05-12-1992,"Compton Terrace, Chandler, AZ",2,10,Fire on the Mountain
33753,2101,05-12-1992,"Compton Terrace, Chandler, AZ",2,11,Estimated Prophet
33754,2101,05-12-1992,"Compton Terrace, Chandler, AZ",2,12,Drums
33755,2101,05-12-1992,"Compton Terrace, Chandler, AZ",2,13,Space
33756,2101,05-12-1992,"Compton Terrace, Chandler, AZ",2,14,The Wheel
33757,2101,05-12-1992,"Compton Terrace, Chandler, AZ",2,15,All Along the Watchtower
33758,2101,05-12-1992,"Compton Terrace, Chandler, AZ",2,16,Black Peter
33759,2101,05-12-1992,"Compton Terrace, Chandler, AZ",2,17,One More Saturday Night
33760,2101,05-12-1992,"Compton Terrace, Chandler, AZ",3,18,The Weight
33761,2102,06-12-1992,"Compton Terrace, Chandler, AZ",1,1,Here Comes Sunshine
33762,2102,06-12-1992,"Compton Terrace, Chandler, AZ",1,2,Greatest Story Ever Told
33763,2102,06-12-1992,"Compton Terrace, Chandler, AZ",1,3,Friend of the Devil
33764,2102,06-12-1992,"Compton Terrace, Chandler, AZ",1,4,Me and My Uncle
33765,2102,06-12-1992,"Compton Terrace, Chandler, AZ",1,5,Maggie's Farm
33766,2102,06-12-1992,"Compton Terrace, Chandler, AZ",1,6,Althea
33767,2102,06-12-1992,"Compton Terrace, Chandler, AZ",1,7,When I Paint My Masterpiece
33768,2102,06-12-1992,"Compton Terrace, Chandler, AZ",1,8,Deal
33769,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,9,Samson and Delilah
33770,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,10,Crazy Fingers
33771,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,11,Uncle John's Band
33772,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,12,Playing in the Band
33773,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,13,Drums
33774,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,14,Space
33775,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,15,The Last Time
33776,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,16,China Doll
33777,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,17,Throwing Stones
33778,2102,06-12-1992,"Compton Terrace, Chandler, AZ",2,18,Not Fade Away
33779,2102,06-12-1992,"Compton Terrace, Chandler, AZ",3,19,Brokedown Palace
33780,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Cold Rain and Snow
33781,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,Wang Dang Doodle
33782,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,Althea
33783,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,When I Paint My Masterpiece
33784,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,Stagger Lee
33785,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,Cassidy
33786,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,7,Deal
33787,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,8,Iko Iko
33788,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,Looks Like Rain
33789,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Eyes of the World
33790,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Corrina
33791,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Drums
33792,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,Space
33793,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,The Wheel
33794,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,Stella Blue
33795,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,16,Sugar Magnolia
33796,2103,11-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,17,U.S. Blues
33797,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Jack Straw
33798,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,Bertha
33799,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,Little Red Rooster
33800,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Friend of the Devil
33801,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,Desolation Row
33802,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,Bird Song
33803,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,7,Picasso Moon
33804,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,8,Crazy Fingers
33805,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,"Man Smart, Woman Smarter"
33806,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Dark Star
33807,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Drums
33808,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Space
33809,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,I Need a Miracle
33810,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,Standing on the Moon
33811,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,One More Saturday Night
33812,2104,12-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,16,Rain
33813,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Mississippi Half-Step Uptown Toodeloo
33814,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,It's All Over Now
33815,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,West L.A. Fadeaway
33816,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Me and My Uncle
33817,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,Maggie's Farm
33818,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,Tennessee Jed
33819,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,7,The Promised Land
33820,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,8,Here Comes Sunshine
33821,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,Way to Go Home
33822,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Victim or the Crime
33823,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Terrapin Station
33824,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Drums
33825,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,Space
33826,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,The Other One
33827,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,Morning Dew
33828,2105,13-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,16,The Weight
33829,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Feel Like a Stranger
33830,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,Brown-Eyed Women
33831,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,The Same Thing
33832,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Loose Lucy
33833,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,Stuck Inside of Mobile With the Memphis Blues Again
33834,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,Row Jimmy
33835,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,7,Let It Grow
33836,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,8,Shakedown Street
33837,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,Samson and Delilah
33838,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Ship of Fools
33839,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Playing in the Band
33840,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Drums
33841,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,Space
33842,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,Dark Star
33843,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,All Along the Watchtower
33844,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,16,Stella Blue
33845,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,17,Good Lovin'
33846,2106,16-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,18,Casey Jones
33847,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Touch of Grey
33848,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,Walkin' Blues
33849,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,Loser
33850,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Queen Jane Approximately
33851,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,So Many Roads
33852,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,The Music Never Stopped
33853,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,7,Scarlet Begonias
33854,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,8,Fire on the Mountain
33855,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,Way to Go Home
33856,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Corrina
33857,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Uncle John's Band
33858,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Drums
33859,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,Space
33860,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,The Last Time
33861,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,Here Comes Sunshine
33862,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,16,Throwing Stones
33863,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,17,Not Fade Away
33864,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,18,Baba O'Riley
33865,2107,17-12-1992,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,19,Tomorrow Never Knows
33866,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Jack Straw
33867,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,Sugaree
33868,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,Walkin' Blues
33869,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Loser
33870,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,Queen Jane Approximately
33871,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,Bird Song
33872,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,7,Playing in the Band
33873,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,8,Crazy Fingers
33874,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,Samson and Delilah
33875,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,He's Gone
33876,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Drums
33877,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Space
33878,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,The Last Time
33879,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,Black Peter
33880,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,Sugar Magnolia
33881,2108,24-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,16,Knockin' on Heaven's Door
33882,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Shakedown Street
33883,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,The Same Thing
33884,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,Althea
33885,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Mama Tried
33886,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,Maggie's Farm
33887,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,Loose Lucy
33888,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,7,The Music Never Stopped
33889,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,8,China Cat Sunflower
33890,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,I Know You Rider
33891,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Way to Go Home
33892,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Corrina
33893,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Playing in the Band
33894,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,Uncle John's Band
33895,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,Drums
33896,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,Space
33897,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,16,All Along the Watchtower
33898,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,17,Wharf Rat
33899,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,18,Around and Around
33900,2109,25-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,19,Box of Rain
33901,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Picasso Moon
33902,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,Row Jimmy
33903,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,Wang Dang Doodle
33904,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Brown-Eyed Women
33905,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,Desolation Row
33906,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,Ramble On Rose
33907,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,7,The Promised Land
33908,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,8,"Man Smart, Woman Smarter"
33909,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,Eyes of the World
33910,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Estimated Prophet
33911,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Terrapin Station
33912,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Drums
33913,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,Space
33914,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,The Other One
33915,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,Stella Blue
33916,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,16,Turn On Your Love Light
33917,2110,26-01-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,17,Gloria
33918,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Bertha
33919,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,Greatest Story Ever Told
33920,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,Lazy River Road
33921,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Eternity
33922,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,Ramble On Rose
33923,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,Queen Jane Approximately
33924,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,7,Row Jimmy
33925,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,8,The Promised Land
33926,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,Liberty
33927,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Corrina
33928,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Crazy Fingers
33929,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Estimated Prophet
33930,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,Samson and Delilah
33931,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,Drums
33932,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,Space
33933,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,16,The Wheel
33934,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,17,I Need a Miracle
33935,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,18,Morning Dew
33936,2111,21-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,19,U.S. Blues
33937,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Hell in a Bucket
33938,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,Sugaree
33939,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,Walkin' Blues
33940,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Althea
33941,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,When I Paint My Masterpiece
33942,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,So Many Roads
33943,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,7,Cassidy
33944,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,8,Don't Ease Me In
33945,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,Saint of Circumstance
33946,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Scarlet Begonias
33947,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Fire on the Mountain
33948,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Wave to the Wind
33949,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,Drums
33950,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,Space
33951,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,Days Between
33952,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,16,Throwing Stones
33953,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,17,Not Fade Away
33954,2112,22-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,18,Knockin' on Heaven's Door
33955,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,1,Cold Rain and Snow
33956,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,2,Wang Dang Doodle
33957,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,3,Loser
33958,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,4,Stuck Inside of Mobile With the Memphis Blues Again
33959,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,5,Broken Arrow
33960,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,6,Way to Go Home
33961,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",1,7,Johnny B. Goode
33962,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,8,Iko Iko
33963,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,9,Corrina
33964,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,10,Lazy River Road
33965,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,11,Playing in the Band
33966,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,12,Drums
33967,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,13,Space
33968,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,14,The Other One
33969,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,15,Stella Blue
33970,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",2,16,Turn On Your Love Light
33971,2113,23-02-1993,"Oakland-Alameda County Coliseum Arena, Oakland, CA",3,17,Brokedown Palace
33972,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",1,1,Here Comes Sunshine
33973,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",1,2,Wang Dang Doodle
33974,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",1,3,Loose Lucy
33975,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",1,4,Me and My Uncle
33976,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",1,5,Mexicali Blues
33977,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",1,6,Broken Arrow
33978,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",1,7,Row Jimmy
33979,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",1,8,Eternity
33980,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",1,9,Liberty
33981,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,10,China Cat Sunflower
33982,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,11,I Know You Rider
33983,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,12,Victim or the Crime
33984,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,13,Ship of Fools
33985,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,14,Playing in the Band
33986,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,15,Drums
33987,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,16,Space
33988,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,17,The Last Time
33989,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,18,Black Peter
33990,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",2,19,Sugar Magnolia
33991,2114,09-03-1993,"Rosemont Horizon, Rosemont, IL",3,20,Knockin' on Heaven's Door
33992,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",1,1,Feel Like a Stranger
33993,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",1,2,Stagger Lee
33994,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",1,3,The Same Thing
33995,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",1,4,Peggy-O
33996,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",1,5,Queen Jane Approximately
33997,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",1,6,Ramble On Rose
33998,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",1,7,Let It Grow
33999,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,8,Eyes of the World
34000,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,9,Way to Go Home
34001,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,10,Lazy River Road
34002,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,11,Corrina
34003,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,12,Drums
34004,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,13,Space
34005,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,14,The Wheel
34006,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,15,All Along the Watchtower
34007,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,16,Standing on the Moon
34008,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",2,17,Not Fade Away
34009,2115,10-03-1993,"Rosemont Horizon, Rosemont, IL",3,18,"It's All Over Now, Baby Blue"
34010,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",1,1,Help on the Way
34011,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",1,2,Slipknot!
34012,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",1,3,Franklin's Tower
34013,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",1,4,Little Red Rooster
34014,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",1,5,Althea
34015,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",1,6,When I Paint My Masterpiece
34016,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",1,7,So Many Roads
34017,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",1,8,The Music Never Stopped
34018,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,9,Iko Iko
34019,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,10,Wave to the Wind
34020,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,11,Truckin'
34021,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,12,Spoonful
34022,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,13,He's Gone
34023,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,14,Drums
34024,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,15,Space
34025,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,16,The Other One
34026,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,17,Days Between
